Hour ending,Hour_UTC,R1_NW_MWh_PER_MW_INST,R2_CA_MWh_PER_MW_INST,R3_MN_MWh_PER_MW_INST,R4_SW_MWh_PER_MW_INST,R5_CE_MWh_PER_MW_INST,R6_TX_MWh_PER_MW_INST,R7_MW_MWh_PER_MW_INST,R8_AL_year16,R9_MA_MWh_PER_MW_INST,R10_SE_year16,R11_FL_year16,R12_NY_MWh_PER_MW_INST,R13_NE_MWh_PER_MW_INST
926,2/8/2016 13:00,0.012266228,0.111680703,0.705178677,0.316136114,0.781110907,0.548787186,0.669146956,0,0.284589395,0,0,0.131286503,0.526436302
927,2/8/2016 14:00,0.019575555,0.132002929,0.690344421,0.363519941,0.774438642,0.500354661,0.687389524,0,0.301049898,0,0,0.138407075,0.500940324
928,2/8/2016 15:00,0.019172282,0.161845478,0.694357277,0.393157702,0.743724126,0.38639235,0.692506875,0,0.350906096,0,0,0.125836592,0.463794062
929,2/8/2016 16:00,0.017088703,0.174844379,0.702459063,0.367544823,0.736686882,0.41709852,0.689610483,0,0.377837657,0,0,0.080941869,0.418956409
930,2/8/2016 17:00,0.014047351,0.186561699,0.704931439,0.3190633,0.740260315,0.411472549,0.692654504,0,0.344428001,0,0,0.104243299,0.384642042
931,2/8/2016 18:00,0.007796616,0.190406445,0.641505487,0.308086352,0.748337792,0.443489533,0.694199377,0,0.341174992,0,0,0.108886103,0.361577798
932,2/8/2016 19:00,0.010938786,0.142255584,0.655788212,0.17453348,0.756047157,0.460355279,0.698901932,0,0.377823695,0,0,0.113791654,0.357619899
933,2/8/2016 20:00,0.016433384,0.132186012,0.677925486,0.187522869,0.765949886,0.449638386,0.704313887,0,0.359087482,0,0,0.097848576,0.34563102
934,2/8/2016 21:00,0.021877573,0.167337971,0.716076149,0.269301134,0.77795502,0.406856527,0.708875999,0,0.296526401,0,0,0.104374698,0.33271969
935,2/8/2016 22:00,0.033219633,0.212925668,0.717236264,0.238016831,0.788900048,0.370138496,0.712161059,0,0.329307793,0,0,0.094300799,0.327222719
936,2/8/2016 23:00,0.046880514,0.201757598,0.689926019,0.257043542,0.783650161,0.329376804,0.702023686,0,0.369055929,0,0,0.123120992,0.308001192
937,2/9/2016 0:00,0.056357435,0.139509337,0.675719366,0.251189169,0.756855396,0.218974068,0.70423354,0,0.409962863,0,0,0.145634027,0.289168901
938,2/9/2016 1:00,0.061515971,0.116074698,0.678591126,0.190815953,0.715034447,0.181869668,0.711505223,0,0.404671488,0,0,0.143531641,0.257543442
939,2/9/2016 2:00,0.059012317,0.101244965,0.674235941,0.201244054,0.667262286,0.171573415,0.706607354,0,0.391114958,0,0,0.124434984,0.2469437
940,2/9/2016 3:00,0.049148925,0.082021238,0.676385006,0.271862422,0.65789392,0.163614648,0.703659357,0,0.377879541,0,0,0.107878692,0.256654751
941,2/9/2016 4:00,0.048728849,0.07451483,0.711112379,0.269484083,0.66718429,0.167143534,0.698440756,0,0.380671823,0,0,0.111864449,0.268767749
942,2/9/2016 5:00,0.036345,0.072134749,0.753637245,0.26180022,0.671370367,0.182701058,0.696505255,0,0.359003714,0,0,0.109367865,0.259555158
943,2/9/2016 6:00,0.024902122,0.07451483,0.774196002,0.225210392,0.679882058,0.18848392,0.696351748,0,0.320023455,0,0,0.133063545,0.253789097
944,2/9/2016 7:00,0.019373918,0.068290004,0.750917632,0.225210392,0.688277433,0.223244061,0.700561119,0,0.327143775,0,0,0.129033954,0.247406414
945,2/9/2016 8:00,0.02362509,0.059318931,0.720355261,0.130991584,0.671783497,0.254995289,0.708649983,0,0.315095077,0,0,0.122426469,0.21975772
946,2/9/2016 9:00,0.02522138,0.062980593,0.716304368,0.160446396,0.678632126,0.283092207,0.712844984,0,0.304596096,0,0,0.11287186,0.197784728
947,2/9/2016 10:00,0.020751769,0.064079092,0.681653069,0.158251006,0.674455879,0.308322974,0.708008518,0,0.320735487,0,0,0.100301325,0.201822063
948,2/9/2016 11:00,0.017223128,0.063896009,0.687795972,0.223929748,0.671016998,0.307774229,0.697613775,0,0.325161254,0,0,0.091979397,0.191027703
949,2/9/2016 12:00,0.027540201,0.060234346,0.717369392,0.170508599,0.662600896,0.314555382,0.688113948,0,0.32819088,0,0,0.082036844,0.176197994
950,2/9/2016 13:00,0.030279099,0.052544855,0.709990301,0.152579583,0.631271458,0.386664475,0.686076545,0,0.351073632,0,0,0.066976033,0.148393407
951,2/9/2016 14:00,0.019945222,0.042109118,0.693292254,0.205268935,0.572072902,0.387137487,0.699499631,0,0.385767738,0,0,0.05750904,0.128173965
952,2/9/2016 15:00,0.024314015,0.046869279,0.670013883,0.283937065,0.479087282,0.276937781,0.684291939,0,0.404922793,0,0,0.055494218,0.087563301
953,2/9/2016 16:00,0.017424764,0.046503112,0.638957038,0.287778997,0.490819465,0.178626513,0.669638833,0,0.426144138,0,0,0.05606365,0.047295204
954,2/9/2016 17:00,0.015946096,0.041559868,0.646507294,0.211123308,0.524758319,0.22386295,0.660930059,0,0.437285343,0,0,0.068502733,0.038218648
955,2/9/2016 18:00,0.009594542,0.043390699,0.645936745,0.150567142,0.514959228,0.224140649,0.667319237,0,0.434562868,0,0,0.064823557,0.048013107
956,2/9/2016 19:00,0.003310201,0.041010619,0.620623419,0.122941822,0.477911641,0.221801619,0.66688419,0,0.482450507,0,0,0.064516977,0.052924238
957,2/9/2016 20:00,0.004587233,0.041926034,0.579201613,0.133369923,0.468716861,0.200010459,0.661745282,0,0.461857426,0,0,0.070824135,0.066774898
958,2/9/2016 21:00,0.008771193,0.041010619,0.578269717,0.130991584,0.410259446,0.188828152,0.662507594,0,0.479504649,0,0,0.084577263,0.051167709
959,2/9/2016 22:00,0.008065465,0.028927133,0.573990605,0.092023417,0.323404392,0.176804266,0.673788107,0,0.477312708,0,0,0.086767213,0.037530533
960,2/9/2016 23:00,0.004704854,0.019406811,0.548011639,0.077753385,0.246547942,0.146698449,0.663235938,0,0.476098065,0,0,0.07432813,0.029527356
961,2/10/2016 0:00,0.005208946,0.015562065,0.529678021,0.10629345,0.168899208,0.099106049,0.633756622,0,0.456691704,0,0,0.106827499,0.019242379
962,2/10/2016 1:00,0.002184397,0.017942146,0.531731994,0.118916941,0.148247972,0.09373294,0.599066544,0,0.438025298,0,0,0.163767108,0.015271572
963,2/10/2016 2:00,0.00974577,0.022702307,0.586999106,0.160812294,0.152992985,0.085376018,0.570488676,0,0.446192723,0,0,0.190484968,0.017022143
964,2/10/2016 3:00,0.008905617,0.023434639,0.658051387,0.186791072,0.149736309,0.12321284,0.546050285,0,0.446206685,0,0,0.198062283,0.02505213
965,2/10/2016 4:00,0.002906928,0.026363969,0.673132881,0.166483718,0.132371951,0.124791628,0.496935729,0,0.477522129,0,0,0.252987123,0.040943303
966,2/10/2016 5:00,0.003864702,0.033504211,0.667579544,0.165203074,0.142919021,0.151983784,0.440164743,0,0.502903973,0,0,0.261966099,0.050671234
967,2/10/2016 6:00,0.004066338,0.031307213,0.706586029,0.112147823,0.17115857,0.162156293,0.392255384,0,0.489459135,0,0,0.28846489,0.051627445
968,2/10/2016 7:00,0.002486852,0.029476382,0.723093893,0.077021588,0.257149716,0.172463605,0.316402438,0,0.512956189,0,0,0.29074251,0.048581074
969,2/10/2016 8:00,0.005108128,0.028377884,0.688994123,0.070618368,0.328327122,0.177220664,0.293158792,0,0.515790355,0,0,0.309269789,0.051042598
970,2/10/2016 9:00,0.008619965,0.021969974,0.675396056,0.076106842,0.41824226,0.181713376,0.263768315,0,0.517689107,0,0,0.303094029,0.047148247
971,2/10/2016 10:00,0.00418396,0.021969974,0.712481695,0.075557995,0.489415677,0.185140231,0.229044922,0,0.483344037,0,0,0.310408546,0.036838447
972,2/10/2016 11:00,0.005645825,0.018857561,0.715600692,0.08726674,0.586739449,0.226012466,0.202383612,0,0.447602826,0,0,0.304145222,0.040849965
973,2/10/2016 12:00,0.010669938,0.01995606,0.714877998,0.122575924,0.655523835,0.289144287,0.182277398,0,0.422514171,0,0,0.324424472,0.049762685
974,2/10/2016 13:00,0.009510527,0.019040644,0.721496358,0.190633004,0.652600725,0.325383732,0.184695631,0,0.427596124,0,0,0.329811836,0.048196803
975,2/10/2016 14:00,0.009208072,0.019772977,0.74188395,0.2233809,0.631282356,0.359769581,0.187778845,0,0.418479323,0,0,0.358500631,0.033796048
976,2/10/2016 15:00,0.014131366,0.015745148,0.785131511,0.230332967,0.530425396,0.31291511,0.193919144,0,0.400720409,0,0,0.427835593,0.042705789
977,2/10/2016 16:00,0.017256734,0.01464665,0.79618113,0.220270765,0.445196009,0.255793472,0.206315363,0,0.368609164,0,0,0.477942447,0.044461325
978,2/10/2016 17:00,0.01690387,0.014829733,0.750290029,0.248261983,0.419945638,0.307207412,0.206666144,0,0.365900651,0,0,0.471591506,0.048234535
979,2/10/2016 18:00,0.011846151,0.017759063,0.751944619,0.180204903,0.441161295,0.329451818,0.205914937,0,0.344344233,0,0,0.450173447,0.047460034
980,2/10/2016 19:00,0.0143162,0.021420725,0.729217778,0.262166118,0.473540155,0.359223144,0.220864606,0,0.343981236,0,0,0.45928377,0.059324794
981,2/10/2016 20:00,0.037185153,0.021420725,0.686807022,0.355470179,0.467717086,0.439610885,0.209062167,0,0.333286795,0,0,0.417498844,0.060101281
982,2/10/2016 21:00,0.079764085,0.019040644,0.660048306,0.476948408,0.445881591,0.456714141,0.217232685,0,0.313531399,0,0,0.399497162,0.054693675
983,2/10/2016 22:00,0.096281485,0.016843647,0.646336129,0.4467618,0.407055693,0.451530522,0.219449725,0,0.260492,0,0,0.39975996,0.088976268
984,2/10/2016 23:00,0.155125771,0.01171732,0.638424526,0.369374314,0.323573633,0.44350275,0.216428567,0,0.254111635,0,0,0.408038106,0.165332142
985,2/11/2016 0:00,0.165190799,0.009703405,0.656491889,0.356933772,0.309603281,0.397127615,0.193257429,0,0.266900288,0,0,0.397788973,0.199547215
986,2/11/2016 1:00,0.161477324,0.008971073,0.669424317,0.365349433,0.351920485,0.570711996,0.176762886,0,0.267528551,0,0,0.385393672,0.234616225
987,2/11/2016 2:00,0.180565591,0.00878799,0.661893079,0.350530553,0.376231128,0.693417996,0.174382541,0,0.263437858,0,0,0.382546673,0.270461722
988,2/11/2016 3:00,0.202207921,0.012266569,0.639109184,0.412550311,0.395104337,0.767292394,0.171646841,0,0.258565325,0,0,0.373961947,0.278255387
989,2/11/2016 4:00,0.202997664,0.018857561,0.588596641,0.396633736,0.438565626,0.773493603,0.174085977,0,0.260743306,0,0,0.323066698,0.247079734
990,2/11/2016 5:00,0.147598004,0.0140974,0.608965216,0.403402854,0.448237644,0.752950397,0.176738717,0,0.267556474,0,0,0.249439346,0.222519114
991,2/11/2016 6:00,0.104111707,0.010801904,0.630341758,0.420783022,0.469997894,0.726616685,0.170344314,0,0.252394382,0,0,0.271689635,0.237276338
992,2/11/2016 7:00,0.094097088,0.010801904,0.605903273,0.483351628,0.489272649,0.738254637,0.151495555,0,0.223717644,0,0,0.241643015,0.237767848
993,2/11/2016 8:00,0.041789189,0.0140974,0.596755482,0.4043176,0.507465048,0.731750434,0.153399048,0,0.217225588,0,0,0.292713497,0.240524278
994,2/11/2016 9:00,0.015509216,0.012083486,0.590498469,0.427552141,0.494432359,0.735688571,0.142041454,0,0.24732639,0,0,0.310452381,0.22894648
995,2/11/2016 10:00,0.010585922,0.012815818,0.523535117,0.480973289,0.461755262,0.665591254,0.146738783,0,0.245008796,0,0,0.325081467,0.219871909
996,2/11/2016 11:00,0.025708669,0.014280483,0.485460528,0.605744603,0.460710826,0.654018876,0.134351055,0,0.239549884,0,0,0.347901135,0.220446828
997,2/11/2016 12:00,0.042931796,0.018674478,0.503185561,0.582144164,0.426089666,0.588727559,0.114421211,0,0.239186887,0,0,0.370845895,0.20757323
998,2/11/2016 13:00,0.056256616,0.025082387,0.501302752,0.563483352,0.353779072,0.538459869,0.094469811,0,0.267235361,0,0,0.400154157,0.212068315
999,2/11/2016 14:00,0.053618537,0.021420725,0.548011639,0.528723015,0.270258121,0.453568252,0.084160641,0,0.239563846,0,0,0.467080153,0.236103664
1000,2/11/2016 15:00,0.075344883,0.017942146,0.560335482,0.405598244,0.180139268,0.277554587,0.08064238,0,0.218300617,0,0,0.475577263,0.216301261
1001,2/11/2016 16:00,0.033942164,0.014280483,0.582225519,0.270764727,0.11696177,0.211575914,0.077328578,0,0.222712423,0,0,0.523979344,0.24303942
1002,2/11/2016 17:00,0.035874515,0.015562065,0.578003461,0.150384193,0.090753435,0.165703056,0.074974361,0,0.208932511,0,0,0.590113529,0.296740145
1003,2/11/2016 18:00,0.028951658,0.015378982,0.540404329,0.104463959,0.071378772,0.129300621,0.084850445,0,0.209630581,0,0,0.619546936,0.369816304
1004,2/11/2016 19:00,0.021927982,0.017209813,0.500960423,0.054335895,0.073315284,0.105078957,0.080773678,0,0.209351353,0,0,0.657784085,0.408525469
1005,2/11/2016 20:00,0.021390284,0.020505309,0.489853749,0.028174168,0.060734189,0.107474996,0.078134002,0,0.209309469,0,0,0.637417219,0.463137722
1006,2/11/2016 21:00,0.023205014,0.021603808,0.487704684,0.066227589,0.068001789,0.114065032,0.068670103,0,0.19714908,0,0,0.647841533,0.509417138
1007,2/11/2016 22:00,0.028346748,0.019772977,0.463095034,0.161361142,0.078357038,0.132665978,0.055535088,0,0.178510597,0,0,0.584988962,0.575527753
1008,2/11/2016 23:00,0.064540521,0.015928231,0.431905061,0.223015002,0.074507164,0.141962323,0.055230033,0,0.170440901,0,0,0.537159676,0.658540363
1009,2/12/2016 0:00,0.052089459,0.013181985,0.469275974,0.232345408,0.095629297,0.159155052,0.068538152,0,0.182252255,0,0,0.490293966,0.693699732
1010,2/12/2016 1:00,0.034160604,0.012815818,0.502748141,0.158982803,0.14891995,0.192625777,0.085148968,0,0.164632955,0,0,0.473956691,0.69169298
1011,2/12/2016 2:00,0.020281283,0.010801904,0.484509614,0.205634834,0.18512703,0.230329001,0.113598803,0,0.163474157,0,0,0.45708131,0.668371562
1012,2/12/2016 3:00,0.010619529,0.013181985,0.456552747,0.381266008,0.215864624,0.276329246,0.12228602,0,0.131321029,0,0,0.402606959,0.671899513
1013,2/12/2016 4:00,0.009930603,0.015012816,0.494018752,0.467435053,0.234375703,0.256167553,0.117701699,0,0.106302181,0,0,0.33419179,0.663966835
1014,2/12/2016 5:00,0.00836792,0.016843647,0.497765353,0.485547018,0.233218512,0.264574023,0.123461822,0,0.10105269,0,0,0.329680437,0.659911627
1015,2/12/2016 6:00,0.004587233,0.024899304,0.482094293,0.435784852,0.236460586,0.249487908,0.139682011,0,0.062002625,0,0,0.293458057,0.621806176
1016,2/12/2016 7:00,0.003327004,0.032771878,0.4305928,0.391145262,0.205978777,0.212185588,0.172609039,0,0.065213749,0,0,0.206121465,0.600054612
1017,2/12/2016 8:00,0.003545444,0.050530941,0.31041631,0.391877058,0.203436673,0.166565944,0.217528595,0,0.045472315,0,0,0.151109009,0.578773707
1018,2/12/2016 9:00,0.005040915,0.062980593,0.268880394,0.352908891,0.243731676,0.14122303,0.279108611,0,0.056529752,0,0,0.136567487,0.540891669
1019,2/12/2016 10:00,0.007880631,0.049432442,0.298853198,0.283937065,0.271086091,0.129690467,0.365652864,0,0.063650071,0,0,0.211027016,0.523237017
1020,2/12/2016 11:00,0.015206762,0.032405712,0.319507046,0.507866813,0.311268196,0.120522835,0.462045765,0,0.085848714,0,0,0.276814202,0.483230067
1021,2/12/2016 12:00,0.01591249,0.018308312,0.350316654,0.541895353,0.360513093,0.133858502,0.535956678,0,0.113925111,0,0,0.334454588,0.438715123
1022,2/12/2016 13:00,0.010669938,0.015562065,0.360757688,0.581961215,0.417892951,0.12601891,0.57155735,0,0.136668249,0,0,0.333928992,0.359469765
1023,2/12/2016 14:00,0.014753079,0.015378982,0.335254179,0.524515185,0.404845019,0.118178605,0.599392502,0,0.170887666,0,0,0.336425576,0.312981829
1024,2/12/2016 15:00,0.020852587,0.015928231,0.320534033,0.325283571,0.327004821,0.085916386,0.628086644,0,0.245539329,0,0,0.377860139,0.234670837
1025,2/12/2016 16:00,0.034496665,0.012449652,0.302789981,0.370654958,0.300677248,0.097538072,0.651736594,0,0.353628571,0,0,0.414996005,0.201378215
1026,2/12/2016 17:00,0.034076588,0.0140974,0.254236321,0.360775704,0.276700743,0.078864854,0.682485123,0,0.446583643,0,0,0.448990855,0.20313375
1027,2/12/2016 18:00,0.033958967,0.01464665,0.222095434,0.311196487,0.248743728,0.069178372,0.70825217,0,0.509326222,0,0,0.471384999,0.158254394
1028,2/12/2016 19:00,0.034143801,0.01464665,0.223597878,0.25100622,0.246269364,0.076988602,0.71512016,0,0.517633262,0,0,0.459415169,0.113215172
1029,2/12/2016 20:00,0.021104633,0.016294398,0.24343394,0.169045005,0.236358586,0.093075435,0.721319903,0,0.528565046,0,0,0.443953905,0.09142389
1030,2/12/2016 21:00,0.190714634,0.016477481,0.247598943,0.068788877,0.231910314,0.109030558,0.70983493,0,0.530268338,0,0,0.456174025,0.091083309
1031,2/12/2016 22:00,0.294154218,0.015928231,0.260588425,0.023966337,0.239150277,0.130382722,0.690991397,0,0.543238489,0,0,0.45696242,0.11655347
1032,2/12/2016 23:00,0.414749719,0.015928231,0.291531161,0.025978778,0.283814203,0.162256976,0.654551334,0,0.576550415,0,0,0.440844108,0.161626452
1033,2/13/2016 0:00,0.376455564,0.017209813,0.32719043,0.021587999,0.321127261,0.19642974,0.600971343,0,0.612542931,0,0,0.444260486,0.185977559
1034,2/13/2016 1:00,0.234385764,0.043024533,0.377664936,0.02341749,0.375281071,0.302652288,0.56318368,0,0.654022282,0,0,0.431251971,0.215392712
1035,2/13/2016 2:00,0.237645556,0.074697913,0.412620528,0.045005488,0.42587548,0.410514987,0.547908706,0,0.650783235,0,0,0.390430621,0.223176447
1036,2/13/2016 3:00,0.267252533,0.082021238,0.426827181,0.077204537,0.414216449,0.467228409,0.522246174,0,0.651969955,0,0,0.366428414,0.207517625
1037,2/13/2016 4:00,0.288894863,0.092090809,0.453015348,0.1064764,0.431540918,0.4787772,0.484106423,0,0.637352358,0,0,0.290392095,0.199218548
1038,2/13/2016 5:00,0.379967402,0.069571585,0.442631369,0.207281376,0.434335815,0.505543075,0.434857957,0,0.577555636,0,0,0.360121255,0.202585642
1039,2/13/2016 6:00,0.509804581,0.068290004,0.434149217,0.313391877,0.429715952,0.483469226,0.391696225,0,0.554714768,0,0,0.363231,0.215975573
1040,2/13/2016 7:00,0.579772487,0.069022336,0.444856507,0.316136114,0.415649013,0.474924506,0.354466415,0,0.549116243,0,0,0.386225849,0.21130275
1041,2/13/2016 8:00,0.633122175,0.084218235,0.457903045,0.258507135,0.382651811,0.45337264,0.312641178,0,0.520411582,0,0,0.429018186,0.226775891
1042,2/13/2016 9:00,0.656175962,0.077810326,0.430840037,0.268203439,0.372192068,0.411791996,0.288616277,0,0.4924748,0,0,0.451137023,0.252131864
1043,2/13/2016 10:00,0.669231933,0.07982424,0.429546794,0.25320161,0.366730346,0.372312498,0.269026763,0,0.433013152,0,0,0.49392936,0.293831794
1044,2/13/2016 11:00,0.699343001,0.096667887,0.426199578,0.200695207,0.376513125,0.346949475,0.235110754,0,0.389509396,0,0,0.489987386,0.30926621
1045,2/13/2016 12:00,0.648631391,0.106554376,0.379585782,0.132089279,0.391375837,0.329614344,0.191768733,0,0.353474995,0,0,0.518106801,0.361758515
1046,2/13/2016 13:00,0.688807487,0.095752472,0.4014568,0.177094768,0.412817077,0.32435697,0.159546532,0,0.328888951,0,0,0.505755282,0.391934267
1047,2/13/2016 14:00,0.626501773,0.070670084,0.424164622,0.265642151,0.407246872,0.329931843,0.152930033,0,0.306243543,0,0,0.51553511,0.398625757
1048,2/13/2016 15:00,0.499000218,0.080556573,0.458968068,0.306805708,0.40992132,0.251713248,0.153233129,0,0.290229805,0,0,0.499272942,0.407668553
1049,2/13/2016 16:00,0.436072791,0.097583303,0.478442784,0.305708013,0.445343097,0.274571194,0.157847498,0,0.291262949,0,0,0.496313308,0.367655645
1050,2/13/2016 17:00,0.402853158,0.060600513,0.50033282,0.220453714,0.471564965,0.326424759,0.174188533,0,0.292379862,0,0,0.535320088,0.415183199
1051,2/13/2016 18:00,0.436156806,0.035335042,0.484870961,0.207464325,0.510516014,0.386828739,0.190432891,0,0.290187921,0,0,0.597559498,0.448796545
1052,2/13/2016 19:00,0.406549829,0.03112413,0.493505259,0.24259056,0.573433382,0.501030448,0.211631948,0,0.290536956,0,0,0.619941133,0.489028895
1053,2/13/2016 20:00,0.374960093,0.042658367,0.539073049,0.32345408,0.63719496,0.549456889,0.240521403,0,0.270195181,0,0,0.570272259,0.525525767
1054,2/13/2016 21:00,0.290356729,0.081655071,0.515281185,0.33186974,0.664253702,0.540148362,0.26739697,0,0.26475023,0,0,0.50111253,0.566853341
1055,2/13/2016 22:00,0.17527263,0.095386305,0.523192788,0.331503842,0.692623775,0.58933978,0.291495685,0,0.248834222,0,0,0.487228004,0.569026909
1056,2/13/2016 23:00,0.199637054,0.055291102,0.589585592,0.418221734,0.666557971,0.635391272,0.331406325,0,0.214433306,0,0,0.485957795,0.616384669
1057,2/14/2016 0:00,0.274494648,0.047052362,0.638215325,0.541529455,0.622819528,0.609665286,0.360939858,0,0.211054645,0,0,0.456428046,0.580418032
1058,2/14/2016 1:00,0.234570598,0.189124863,0.597972652,0.554701793,0.683207827,0.67198379,0.39709185,0,0.197609806,0,0,0.460028382,0.539783537
1059,2/14/2016 2:00,0.199048947,0.094837056,0.576976474,0.454811562,0.743998501,0.788869735,0.4374506,0,0.189861224,0,0,0.360953432,0.506043094
1060,2/14/2016 3:00,0.205988608,0.124679605,0.564405394,0.414013904,0.748194977,0.800529744,0.464528013,0,0.185449418,0,0,0.309050773,0.478707179
1061,2/14/2016 4:00,0.338195016,0.348041011,0.658774082,0.479692645,0.733578006,0.79768616,0.490251295,0,0.190545333,0,0,0.268010459,0.458036938
1062,2/14/2016 5:00,0.439063734,0.419809594,0.728970541,0.465788511,0.698446132,0.77613723,0.519347169,0,0.201323542,0,0,0.271112267,0.438389435
